"","X29","X29.1","X29.2","X25","X29.3","X25.1","X26","X21","X29.4","X21.1","X21.2","X21.3","X29.5","X29.6","X29.7","X21.4","X21.5","X25.2","X21.6","X24","X29.8","DOC.CLASS"
"1442",45,42,44,42,43,39,40,41,45,40,40,39,42,41,42,40,39,42,41,39,42,"broadsheet"
"1443",25,24,25,23,24,23,22,22,25,24,24,24,24,24,24,24,24,23,22,23,25,"broadsheet"
"1444",29,28,29,25,28,24,23,24,29,28,28,28,28,28,28,28,28,25,24,23,28,"broadsheet"
"1445",35,34,35,35,34,34,34,35,35,33,33,33,34,34,34,33,33,35,35,34,35,"broadsheet"
"1446",40,38,39,32,38,32,30,33,40,36,36,36,37,37,38,36,36,32,33,32,39,"broadsheet"
"1447",40,40,40,38,40,35,36,34,40,39,39,39,40,40,40,39,39,38,34,34,40,"broadsheet"
"1448",77,64,77,54,69,51,51,56,77,43,42,42,62,62,64,42,42,54,56,49,59,"broadsheet"
"1449",58,54,58,58,57,57,57,57,58,48,48,48,49,49,54,48,48,58,57,57,57,"broadsheet"
"1450",20,20,20,20,20,19,20,20,20,20,20,19,19,19,20,20,19,20,19,19,19,"broadsheet"
"1451",22,21,22,19,21,20,20,20,22,21,21,21,21,21,21,21,21,19,20,20,22,"broadsheet"
"1452",24,24,24,24,24,21,22,20,24,24,23,23,24,24,24,23,23,24,20,21,23,"broadsheet"
"1453",34,34,34,33,34,30,30,29,34,32,32,32,32,32,34,32,32,33,29,30,34,"broadsheet"
"1454",31,31,31,25,31,25,26,26,31,30,30,29,31,31,31,30,29,25,26,25,30,"broadsheet"
"1455",28,19,27,18,20,15,15,10,27,14,14,14,14,13,18,14,14,18,10,15,27,"broadsheet"
"1456",28,27,28,25,27,26,26,24,28,26,26,26,26,26,27,26,26,25,24,25,27,"broadsheet"
"1457",21,21,21,21,21,20,19,20,21,21,21,19,20,20,21,21,19,21,20,20,19,"broadsheet"
"1458",26,26,26,24,26,24,24,23,26,26,26,26,26,26,26,26,26,24,23,24,26,"broadsheet"
"1459",39,39,39,38,39,35,35,37,39,39,39,39,39,39,39,39,39,38,37,34,39,"broadsheet"
"1460",29,25,29,24,26,29,27,24,29,24,24,24,25,25,25,24,24,24,24,29,26,"broadsheet"
"1461",89,78,89,79,79,82,75,81,88,76,76,76,77,77,78,76,76,79,81,81,88,"broadsheet"
"1462",30,28,29,26,29,22,24,24,30,25,24,24,27,27,28,24,24,26,24,22,27,"broadsheet"
"1463",22,21,21,21,21,16,19,19,22,21,21,21,21,21,21,21,21,21,19,16,22,"broadsheet"
"1464",23,23,23,20,23,19,18,19,23,21,21,21,22,22,23,21,21,20,19,19,23,"broadsheet"
"1465",33,32,33,30,32,26,29,22,33,31,31,31,30,30,32,31,31,30,22,26,33,"broadsheet"
"1466",20,20,20,19,20,17,17,19,20,18,18,18,20,20,20,18,18,19,19,17,20,"broadsheet"
"1467",45,43,45,42,44,40,40,42,45,42,42,41,42,42,43,42,41,42,42,39,43,"broadsheet"
"1468",48,48,48,40,48,45,46,37,48,47,47,47,47,47,48,47,47,40,37,45,48,"broadsheet"
"1469",19,19,19,18,19,17,17,17,19,17,17,17,19,19,19,17,17,18,17,17,19,"broadsheet"
"1470",49,49,49,48,49,43,43,46,49,46,46,46,49,49,49,46,46,48,46,43,49,"broadsheet"
"1471",27,27,27,24,27,26,26,23,27,26,26,26,25,25,27,26,26,24,23,26,27,"broadsheet"
"1472",24,23,24,23,23,22,22,23,24,22,22,21,23,23,23,22,21,23,23,22,23,"broadsheet"
"1473",40,40,40,39,40,39,38,39,40,39,39,39,40,40,40,39,39,39,39,39,40,"broadsheet"
"1474",21,21,21,21,21,20,20,21,21,21,21,21,21,21,21,21,21,21,21,20,21,"broadsheet"
"1475",23,23,23,20,23,20,21,20,23,22,22,22,23,23,23,22,22,20,20,19,23,"broadsheet"
"1476",56,56,56,51,56,48,47,52,55,55,54,54,55,55,56,54,54,51,52,47,55,"broadsheet"
"1477",28,28,28,25,28,25,26,25,28,27,27,26,28,28,28,27,26,25,25,25,27,"broadsheet"
"1478",66,65,66,64,65,61,65,65,65,63,62,62,64,64,65,62,62,64,65,61,65,"broadsheet"
"1479",34,33,34,32,34,34,34,33,34,32,32,32,33,33,33,32,32,32,33,33,33,"broadsheet"
"1480",66,63,66,51,64,47,47,49,66,61,61,60,62,62,63,61,60,51,49,44,62,"broadsheet"
"1481",41,41,41,40,41,38,38,40,41,39,39,39,41,41,41,39,39,40,40,37,41,"broadsheet"
"1482",25,22,24,23,24,23,22,19,25,22,22,22,22,22,22,22,22,23,19,23,22,"broadsheet"
"1483",55,55,55,49,55,53,52,52,55,50,50,50,49,49,55,50,50,49,52,52,54,"broadsheet"
"1484",59,59,59,55,59,53,53,53,59,56,56,56,57,57,59,56,56,55,53,52,58,"broadsheet"
"1485",24,21,23,21,22,17,17,20,24,19,18,18,21,21,21,19,19,21,20,16,21,"broadsheet"
"1486",30,29,30,28,30,25,25,27,30,25,25,25,27,27,29,25,25,28,27,24,26,"broadsheet"
"1487",20,20,20,19,20,18,17,18,20,18,18,15,18,18,20,18,15,19,18,17,17,"broadsheet"
"1488",15,15,15,15,15,14,15,15,15,15,15,15,14,14,15,15,15,15,15,14,15,"broadsheet"
"1489",20,18,20,20,18,17,17,18,20,17,17,17,18,18,18,17,17,20,18,17,20,"broadsheet"
"1490",32,31,32,29,32,27,28,27,32,30,30,30,31,31,31,30,30,29,27,27,31,"broadsheet"
"1491",17,17,17,17,17,16,16,17,17,17,17,17,16,16,17,17,17,17,17,16,17,"broadsheet"
"1492",24,24,24,20,24,20,20,16,24,23,23,23,24,24,24,23,23,20,16,17,24,"broadsheet"
"1493",16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,"broadsheet"
"1494",63,60,63,54,62,51,54,52,62,57,57,56,59,59,60,57,56,54,52,51,58,"broadsheet"
"1495",32,31,31,27,32,24,25,25,32,27,26,26,30,30,31,26,26,27,25,24,29,"broadsheet"
"1496",46,45,46,45,45,42,41,45,46,42,42,42,44,44,45,42,42,45,45,42,46,"broadsheet"
"1497",21,17,21,18,19,17,17,8,20,13,12,12,16,16,17,12,12,18,8,17,20,"broadsheet"
"1498",22,22,22,22,22,20,21,20,21,21,21,21,22,22,22,21,21,22,20,20,21,"broadsheet"
"1499",39,39,39,37,39,34,36,35,39,38,38,38,39,39,39,38,38,37,35,32,39,"broadsheet"
"1500",46,45,46,35,45,38,39,33,46,44,44,44,44,44,45,44,44,35,33,36,46,"broadsheet"
"1501",39,34,39,30,35,30,32,31,39,34,34,34,32,32,34,34,34,30,30,29,38,"broadsheet"
"1502",24,24,24,24,24,23,23,22,24,22,21,20,24,23,24,21,20,24,22,23,22,"broadsheet"
"1503",33,30,33,30,32,27,28,30,32,30,30,30,29,29,30,30,30,30,30,27,32,"broadsheet"
"1504",25,25,25,25,25,21,24,22,25,24,24,24,24,24,25,24,24,25,22,21,24,"broadsheet"
"1505",22,21,22,21,22,21,20,21,22,20,20,20,21,21,21,20,20,21,21,21,22,"broadsheet"
"1506",17,17,17,17,17,16,17,17,17,16,16,16,16,16,17,16,16,17,17,16,17,"broadsheet"
"1507",43,43,43,41,43,40,41,39,42,41,41,41,42,42,43,41,41,41,39,40,42,"broadsheet"
"1508",82,77,82,70,80,62,59,63,82,75,75,75,76,76,77,75,75,70,63,58,79,"broadsheet"
"1509",26,24,26,24,25,24,24,22,25,21,20,19,23,23,24,20,19,24,22,22,22,"broadsheet"
"1510",23,23,23,21,23,22,22,19,23,20,20,20,21,21,23,20,20,21,19,22,23,"broadsheet"
"1511",21,19,21,19,19,20,20,18,21,17,17,17,19,19,19,17,17,19,18,20,21,"broadsheet"
"1512",39,37,39,35,38,33,33,35,39,33,33,33,37,37,37,33,33,35,35,33,38,"broadsheet"
"1513",26,26,26,24,26,24,24,20,26,26,25,24,26,26,26,25,24,24,20,23,24,"broadsheet"
"1514",38,38,38,36,38,36,37,35,38,38,37,36,38,38,38,37,36,36,35,36,36,"broadsheet"
"1515",35,30,35,30,29,24,24,24,35,24,23,23,30,29,29,23,23,30,24,24,33,"broadsheet"
"1516",25,25,25,25,25,23,23,22,25,25,25,24,23,23,25,25,24,25,22,23,24,"broadsheet"
"1517",40,40,40,36,40,35,34,38,40,38,38,36,39,39,40,38,36,36,38,34,38,"broadsheet"
"1518",26,25,26,25,25,23,24,24,26,23,23,22,24,24,25,23,22,25,24,22,23,"broadsheet"
"1519",29,29,29,28,29,26,26,28,29,27,27,27,29,29,29,27,27,28,28,26,29,"broadsheet"
"1520",47,44,47,43,46,44,45,42,47,43,43,43,44,44,44,43,43,43,42,44,45,"broadsheet"
"1521",32,32,32,31,32,27,28,29,32,31,31,31,32,32,32,31,31,31,29,27,32,"broadsheet"
"1522",15,15,15,14,15,15,15,14,15,15,15,15,15,15,15,15,15,14,14,15,15,"broadsheet"
"1523",44,43,43,38,43,39,39,37,43,43,43,43,43,43,43,43,43,38,37,38,43,"broadsheet"
"1524",20,20,20,20,20,18,18,18,20,19,19,19,19,19,20,19,19,20,18,18,19,"broadsheet"
"1525",42,42,42,40,42,41,42,40,42,38,38,38,42,42,42,38,38,40,40,40,42,"broadsheet"
"1526",31,30,31,28,30,27,26,27,30,29,29,29,30,30,30,29,29,27,27,27,30,"broadsheet"
"1527",34,32,34,32,34,30,30,30,34,31,31,31,31,31,32,31,31,32,30,30,31,"broadsheet"
"1528",49,47,48,41,47,44,44,43,49,45,45,45,45,45,47,45,45,41,43,43,47,"broadsheet"
"1529",22,22,22,22,22,21,21,21,22,21,21,21,21,21,22,21,21,22,21,21,22,"broadsheet"
"1530",21,20,21,21,20,21,21,18,21,19,19,19,20,20,20,19,19,21,18,21,21,"broadsheet"
"1531",27,27,27,25,27,24,24,26,27,27,27,27,27,27,27,27,27,25,26,24,27,"broadsheet"
"1532",30,30,30,26,30,27,26,28,30,30,30,30,30,30,30,30,30,26,28,27,30,"broadsheet"
"1533",24,24,23,23,24,18,18,18,24,23,23,22,22,22,24,23,22,23,18,18,23,"broadsheet"
"1534",22,20,22,19,20,18,18,14,22,19,19,19,20,20,20,19,19,19,14,18,22,"broadsheet"
"1535",28,27,28,23,27,19,19,21,28,26,26,26,26,26,27,26,26,23,21,19,28,"broadsheet"
"1536",35,35,35,32,35,30,29,30,35,34,34,34,35,35,35,34,34,32,30,30,34,"broadsheet"
"1537",36,32,36,28,33,29,27,24,36,31,31,30,32,32,32,31,30,28,24,28,34,"broadsheet"
"1538",21,20,21,17,20,15,15,19,21,16,16,14,20,20,20,16,14,17,19,15,19,"broadsheet"
"1539",44,43,44,42,43,39,40,43,44,42,42,42,43,43,43,42,42,42,43,39,44,"broadsheet"
"1540",21,21,21,20,21,20,20,20,21,21,21,21,21,21,21,21,21,20,20,20,21,"broadsheet"
"1541",30,30,30,29,30,28,27,28,30,30,30,30,30,30,30,30,30,29,28,28,30,"broadsheet"
"1542",29,29,29,27,29,24,20,27,29,28,28,27,29,29,29,28,27,27,27,23,28,"broadsheet"
"1543",28,28,28,27,28,28,28,26,28,27,26,26,28,28,28,26,26,27,26,28,26,"broadsheet"
"1544",35,34,34,32,34,31,31,31,35,33,32,31,33,33,34,32,31,32,31,29,34,"broadsheet"
"1545",18,18,18,17,18,16,16,18,18,18,18,18,18,18,18,18,18,17,18,16,18,"broadsheet"
"1546",34,34,34,31,34,32,33,29,34,34,34,34,33,33,34,34,34,31,29,31,34,"broadsheet"
"1547",34,34,34,30,34,28,27,22,34,29,29,29,32,32,34,29,29,30,22,27,34,"broadsheet"
"1548",30,30,30,28,30,26,26,27,30,29,29,29,30,30,30,29,29,28,27,26,30,"broadsheet"
"1549",31,30,30,28,30,26,26,28,31,29,29,28,30,30,30,29,28,28,28,26,30,"broadsheet"
"1550",45,44,45,44,44,44,44,44,45,35,35,35,43,43,44,35,35,44,44,44,45,"broadsheet"
"1551",22,20,22,21,21,20,20,21,22,16,16,16,19,19,20,16,16,21,21,20,19,"broadsheet"
"1552",15,13,15,14,13,14,14,14,15,13,13,13,13,13,13,13,13,14,14,14,14,"broadsheet"
"1553",24,24,24,24,24,24,24,23,24,18,18,18,24,24,24,18,18,24,23,24,23,"broadsheet"
"1554",24,23,24,23,23,20,23,21,24,22,22,22,23,23,23,22,22,23,21,20,24,"broadsheet"
"1555",31,31,31,29,31,29,28,31,31,31,30,30,31,31,31,30,30,29,31,29,30,"broadsheet"
"1556",22,22,22,21,22,20,20,19,22,20,20,20,22,22,22,20,20,21,19,20,22,"broadsheet"
"1557",46,44,46,42,44,35,38,33,46,37,37,37,44,44,44,37,37,42,33,35,41,"broadsheet"
"1558",24,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,24,24,24,23,24,"broadsheet"
"1559",41,36,41,36,37,34,35,32,41,31,31,31,35,35,36,31,31,36,32,34,40,"broadsheet"
"1560",22,22,22,21,22,19,20,21,22,22,22,22,22,22,22,22,22,21,21,19,22,"broadsheet"
"1561",21,21,21,20,21,20,20,21,21,21,21,21,21,21,21,21,21,20,21,20,21,"broadsheet"
"1562",47,45,47,37,46,34,37,36,47,45,45,45,45,44,45,45,45,37,36,34,46,"broadsheet"
"1563",21,20,21,20,21,18,18,20,21,20,20,20,20,20,20,20,20,20,20,18,20,"broadsheet"
"1564",23,21,23,22,21,20,19,22,23,18,18,18,21,21,21,18,18,22,22,20,21,"broadsheet"
"1565",53,51,53,50,51,50,50,50,53,51,51,49,50,50,51,51,49,50,50,50,52,"broadsheet"
"1566",24,22,24,23,22,22,20,21,24,22,22,22,22,22,22,22,22,23,21,21,24,"broadsheet"
"1567",52,50,52,45,51,46,44,47,51,49,49,49,49,49,50,49,49,45,47,45,50,"broadsheet"
"1568",37,37,37,35,37,36,36,32,37,37,37,37,36,36,37,37,37,35,31,36,37,"broadsheet"
"1569",33,31,33,32,31,31,30,31,33,31,31,31,31,31,31,31,31,32,31,30,33,"broadsheet"
"1570",42,42,42,41,42,39,40,40,42,42,42,42,42,42,42,42,42,41,40,39,42,"broadsheet"
"1571",30,29,30,26,29,23,24,26,29,29,28,28,29,29,29,28,28,26,26,22,29,"broadsheet"
"1572",32,30,32,28,30,29,27,26,31,26,26,26,29,29,30,26,26,28,26,28,31,"broadsheet"
"1573",32,32,32,30,32,31,32,29,32,31,31,31,32,32,32,31,31,30,29,31,31,"broadsheet"
"1574",17,17,17,15,17,14,15,14,17,16,16,16,17,17,17,16,16,14,14,14,17,"broadsheet"
"1575",38,35,38,37,37,36,37,34,38,32,32,32,35,35,35,32,32,37,34,36,35,"broadsheet"
"1576",26,26,26,25,26,22,22,26,26,24,24,24,25,25,26,24,24,25,26,22,26,"broadsheet"
"1577",50,49,50,48,49,43,43,47,50,39,38,37,46,46,49,38,37,48,47,43,47,"broadsheet"
"1578",31,28,30,25,28,23,23,23,31,28,27,27,28,28,28,27,27,24,23,23,30,"broadsheet"
"1579",36,36,36,35,36,34,34,33,36,35,35,35,36,36,36,35,35,35,33,33,36,"broadsheet"
"1580",31,27,30,23,29,26,26,27,31,24,23,23,26,26,27,23,23,23,27,26,26,"broadsheet"
"1581",42,36,42,36,38,30,35,33,41,31,29,28,36,35,36,29,28,36,33,30,31,"broadsheet"
"1582",19,19,19,18,19,16,15,17,19,18,18,18,19,19,19,18,18,18,17,16,19,"broadsheet"
"1583",23,23,23,22,23,20,20,22,23,20,20,20,22,22,23,20,20,22,22,20,23,"broadsheet"
"1584",36,35,36,34,35,33,33,34,35,32,31,31,35,35,35,31,31,34,34,33,33,"broadsheet"
"1585",37,35,37,31,35,30,33,29,36,35,35,35,35,35,35,35,35,31,29,30,35,"broadsheet"
"1586",34,31,33,31,32,29,27,25,33,30,29,28,30,30,31,29,28,31,25,26,30,"broadsheet"
"1587",62,61,62,57,61,53,56,56,62,60,60,60,58,58,61,60,60,57,56,52,62,"broadsheet"
"1588",25,25,25,24,25,24,24,23,25,23,23,23,25,25,25,23,23,24,23,24,25,"broadsheet"
"1589",30,29,30,27,30,25,25,26,30,28,28,28,29,29,29,28,28,27,26,25,29,"broadsheet"
"1590",36,35,36,34,35,32,32,31,36,32,32,31,34,34,35,32,31,34,31,32,35,"broadsheet"
"1591",54,53,54,51,53,50,51,51,54,52,52,52,53,52,53,52,52,51,51,48,54,"broadsheet"
"1592",31,27,30,20,27,19,19,23,30,26,26,24,23,23,27,26,24,20,23,19,27,"broadsheet"
"1593",26,25,25,25,25,24,24,23,25,24,24,24,25,24,25,24,24,25,23,24,25,"broadsheet"
"1594",58,58,58,57,58,56,58,56,58,58,58,58,57,57,58,58,58,57,56,55,58,"broadsheet"
"1595",31,30,31,30,30,30,30,29,31,29,29,29,30,30,30,29,29,30,29,30,31,"broadsheet"
"1596",25,24,25,20,25,20,20,20,25,23,23,19,23,23,24,23,19,20,20,18,20,"broadsheet"
"1597",51,51,51,45,51,44,45,47,51,50,50,50,50,50,51,50,50,45,47,43,51,"broadsheet"
"1598",38,36,38,35,37,33,35,34,37,36,36,36,36,36,36,36,36,35,34,33,36,"broadsheet"
"1599",28,27,28,27,27,24,26,27,28,26,26,23,27,27,27,26,23,27,27,24,24,"broadsheet"
"1600",62,57,62,53,59,52,52,51,62,52,52,52,56,56,57,52,52,53,51,51,55,"broadsheet"
"1601",41,38,41,38,41,39,39,35,41,35,35,35,38,38,38,35,35,38,35,38,40,"broadsheet"
"1602",44,42,42,34,42,33,37,33,44,40,40,36,42,42,42,40,36,34,33,32,38,"broadsheet"
"1603",54,53,54,49,53,51,50,44,54,51,51,51,52,52,53,51,51,49,44,51,54,"broadsheet"
"1604",24,22,24,21,23,24,24,20,24,20,20,20,22,22,22,20,20,21,20,23,24,"broadsheet"
"1605",22,22,22,22,22,21,21,22,22,22,22,22,22,22,22,22,22,22,22,21,22,"broadsheet"
"1606",42,42,42,40,42,37,38,38,42,39,39,39,40,40,42,39,39,40,38,36,42,"broadsheet"
"1607",22,22,22,21,22,21,20,22,22,22,22,22,22,22,22,22,22,21,22,21,22,"broadsheet"
"1608",44,44,44,38,44,40,39,41,44,43,43,43,43,43,44,43,43,38,41,40,43,"broadsheet"
"1609",22,22,22,21,22,21,20,21,22,22,22,22,22,22,22,22,22,21,21,21,22,"broadsheet"
"1610",65,64,65,52,65,49,50,51,65,60,60,58,61,61,63,60,58,52,49,48,61,"broadsheet"
"1611",36,36,36,35,36,34,32,33,36,35,34,34,36,36,36,34,34,35,33,34,35,"broadsheet"
"1612",36,35,35,33,35,29,30,30,36,33,33,33,35,35,35,33,33,33,30,29,33,"broadsheet"
"1613",27,24,27,23,25,21,19,20,26,22,21,20,22,22,24,21,20,23,20,21,23,"broadsheet"
"1614",51,42,49,42,44,38,40,40,51,41,41,40,42,42,42,41,40,41,40,38,43,"broadsheet"
"1615",25,25,25,24,25,24,24,21,25,25,25,25,25,25,25,25,25,24,21,24,25,"broadsheet"
"1616",22,22,22,21,22,20,21,21,22,22,22,22,21,21,22,22,22,21,21,20,22,"broadsheet"
"1617",39,37,38,29,38,28,31,28,39,34,34,33,36,35,37,34,33,28,28,28,34,"broadsheet"
"1618",18,18,18,17,18,17,17,17,18,18,18,18,18,18,18,18,18,17,17,17,18,"broadsheet"
"1619",19,19,19,19,19,16,16,19,19,19,19,19,19,19,19,19,19,19,19,16,19,"broadsheet"
"1620",23,22,23,21,23,22,22,22,23,19,19,19,22,22,22,19,19,21,22,22,23,"broadsheet"
"1621",34,34,34,29,34,32,32,29,34,34,34,33,34,34,34,34,33,29,29,32,33,"broadsheet"
"1622",44,42,44,39,42,36,38,38,44,41,41,40,41,41,42,41,40,39,38,34,42,"broadsheet"
"1623",35,33,35,32,33,32,31,32,35,33,33,33,33,33,33,33,33,32,32,32,33,"broadsheet"
"1624",31,27,31,28,29,21,23,29,31,25,25,25,26,26,27,25,25,28,29,20,25,"broadsheet"
"1625",43,43,43,41,43,40,40,39,43,42,42,42,43,43,43,42,42,41,39,39,43,"broadsheet"
"1626",46,45,46,45,45,45,45,43,46,44,44,43,45,45,45,44,43,45,43,45,45,"broadsheet"
"1627",53,49,53,46,49,42,42,45,53,43,43,43,47,46,48,43,43,46,45,41,53,"broadsheet"
"1628",33,32,33,31,32,32,32,29,33,32,32,32,32,32,32,32,32,31,29,31,33,"broadsheet"
"1629",42,41,42,35,41,28,23,32,42,39,39,39,37,37,41,39,39,35,32,28,41,"broadsheet"
"1630",28,28,28,27,28,28,28,24,28,27,25,25,27,27,28,25,25,27,23,28,26,"broadsheet"
"1631",19,18,19,17,19,17,18,19,19,18,18,18,18,18,18,18,18,17,19,17,18,"broadsheet"
"1632",22,21,22,21,21,20,19,21,22,21,21,21,21,21,21,21,21,21,21,19,22,"broadsheet"
"1633",54,54,54,51,54,48,49,51,54,53,52,52,54,54,54,52,52,51,50,47,52,"broadsheet"
"1634",58,52,57,49,56,46,48,52,58,52,52,51,52,52,52,52,51,48,52,45,52,"broadsheet"
"1635",65,62,64,63,63,62,62,58,65,53,53,52,62,62,62,53,52,63,58,62,63,"broadsheet"
"1636",34,28,33,25,29,21,22,19,33,25,25,25,26,26,28,25,25,25,18,21,33,"broadsheet"
"1637",30,30,30,29,30,26,26,28,30,29,29,29,30,30,30,29,29,29,28,26,29,"broadsheet"
"1638",29,29,29,25,29,26,27,27,28,28,28,28,29,29,29,28,28,25,27,26,28,"broadsheet"
"1639",20,19,20,18,19,19,19,19,20,15,15,15,18,18,19,15,15,18,19,19,20,"broadsheet"
"1640",21,21,21,20,21,20,20,19,21,21,21,21,21,21,21,21,21,20,19,20,21,"broadsheet"
"1641",30,29,30,30,30,29,29,28,30,27,27,27,27,27,29,27,27,30,28,29,28,"broadsheet"
"1642",50,49,50,49,50,48,49,47,50,47,47,46,49,49,49,47,46,49,47,48,49,"broadsheet"
"1643",31,31,31,28,31,23,22,26,31,30,30,30,30,30,31,30,30,28,26,22,31,"broadsheet"
"1644",29,29,29,29,29,28,27,29,29,29,29,29,29,29,29,29,29,29,29,28,29,"broadsheet"
"1645",27,27,27,27,27,25,25,26,27,27,27,26,27,27,27,27,26,27,26,24,26,"broadsheet"
"1646",24,23,24,23,23,21,23,22,24,23,23,23,23,23,23,23,23,23,22,21,24,"broadsheet"
"1647",68,65,67,58,67,45,51,58,68,64,64,63,64,64,65,64,63,58,58,45,64,"broadsheet"
"1648",31,31,31,28,31,28,28,25,31,31,31,31,31,31,31,31,31,28,25,28,31,"broadsheet"
"1649",61,59,60,51,59,41,40,44,61,55,55,54,57,57,59,55,54,51,44,40,58,"broadsheet"
"1650",31,30,31,30,30,31,30,29,31,30,30,30,30,30,30,30,30,30,28,31,31,"broadsheet"
"1651",25,25,25,23,25,24,23,23,25,24,24,24,25,25,25,24,24,23,22,23,25,"broadsheet"
"1652",40,39,40,37,40,35,36,36,40,36,36,36,38,38,39,36,36,37,36,35,38,"broadsheet"
"1653",34,34,34,33,34,30,30,30,34,34,34,34,34,34,34,34,34,33,30,30,34,"broadsheet"
"1654",26,26,26,24,26,24,24,22,26,24,24,24,25,25,26,24,24,24,22,24,26,"broadsheet"
"1655",53,48,50,37,50,37,38,36,53,44,44,42,46,46,48,44,42,37,36,36,50,"broadsheet"
"1656",30,29,30,27,29,23,25,23,30,27,27,26,29,29,29,27,26,27,23,23,29,"broadsheet"
"1657",47,46,47,45,47,42,41,42,47,44,44,44,44,44,46,44,44,45,42,41,47,"broadsheet"
"1658",24,23,24,21,24,22,22,17,24,22,22,21,22,22,23,22,21,21,17,20,22,"broadsheet"
"1659",46,46,46,45,46,42,41,43,46,42,42,41,45,45,46,42,41,45,43,42,44,"broadsheet"
"1660",58,57,57,53,58,50,51,52,58,56,56,56,56,56,57,56,56,53,52,50,56,"broadsheet"
"1661",39,37,39,39,37,37,37,35,39,36,36,36,37,37,37,36,36,39,35,36,38,"broadsheet"
"1662",20,18,20,18,18,19,19,19,20,17,17,17,17,17,18,17,17,18,19,19,19,"broadsheet"
"1663",55,54,55,42,54,40,42,47,55,49,49,47,53,53,54,49,47,42,47,36,49,"broadsheet"
"1664",59,59,59,52,59,51,54,55,59,57,56,56,59,59,59,56,56,52,55,48,57,"broadsheet"
"1665",31,30,31,28,31,26,28,24,31,29,29,29,30,30,30,29,29,28,24,26,30,"broadsheet"
"1666",29,28,29,26,28,26,25,25,29,26,26,25,27,27,28,26,25,26,25,26,26,"broadsheet"
"1667",74,70,73,68,71,65,65,63,73,67,67,67,67,67,70,67,67,68,63,65,72,"broadsheet"
"1668",47,47,47,44,47,41,42,45,47,44,44,44,47,47,47,44,44,44,45,41,47,"broadsheet"
"1669",22,22,22,22,22,19,20,20,22,21,21,21,21,21,22,21,21,22,20,19,21,"broadsheet"
"1670",39,38,39,34,38,36,36,36,38,38,38,38,38,38,38,38,38,34,35,34,38,"broadsheet"
"1671",42,42,42,39,42,37,37,35,42,42,42,40,42,42,42,42,40,39,35,37,40,"broadsheet"
"1672",32,31,32,30,31,27,27,29,31,31,31,31,31,31,31,31,31,30,29,27,31,"broadsheet"
"1673",36,36,36,32,36,28,28,27,36,34,34,34,35,35,36,34,34,32,27,28,36,"broadsheet"
"1674",53,53,50,42,53,39,43,40,53,52,52,52,38,38,53,52,52,42,40,37,53,"broadsheet"
"1675",41,34,41,32,34,30,30,33,40,33,33,33,34,34,34,33,33,32,33,30,40,"broadsheet"
"1676",25,25,25,24,25,20,21,22,25,24,24,24,25,25,25,24,24,24,22,20,25,"broadsheet"
"1677",19,17,18,17,18,18,18,18,19,16,16,15,17,17,17,16,15,17,18,18,16,"broadsheet"
"1678",24,24,24,22,24,23,24,23,24,24,24,24,23,23,24,24,24,22,23,23,24,"broadsheet"
"1679",40,39,40,37,39,35,35,37,40,38,38,38,38,38,39,38,38,37,37,35,40,"broadsheet"
"1680",18,17,18,18,17,16,16,18,18,17,17,17,17,17,17,17,17,18,18,16,17,"broadsheet"
"1681",62,53,61,54,53,49,49,54,62,45,45,45,51,51,53,45,45,54,54,49,62,"broadsheet"
"1682",22,22,22,22,22,22,22,21,22,21,21,21,22,22,22,21,21,22,21,22,22,"broadsheet"
"1683",46,46,46,45,46,41,42,40,46,41,41,41,46,46,46,41,41,45,40,41,45,"broadsheet"
"1684",38,38,38,35,38,29,29,31,38,35,35,35,38,38,38,35,35,35,31,28,38,"broadsheet"
"1685",28,28,28,28,28,26,26,27,28,27,27,27,28,28,28,27,27,28,27,26,28,"broadsheet"
"1686",25,25,25,22,25,24,24,20,25,25,25,25,25,25,25,25,25,22,20,23,25,"broadsheet"
"1687",29,29,29,29,29,27,26,24,29,28,27,27,29,29,29,27,27,29,24,27,28,"broadsheet"
"1688",21,21,21,21,21,20,20,21,21,20,20,19,21,21,21,20,19,21,21,20,20,"broadsheet"
"1689",19,19,19,19,19,19,18,18,19,18,18,18,19,19,19,18,18,19,18,18,19,"broadsheet"
"1690",50,48,49,46,48,46,45,45,50,47,47,46,45,45,48,47,46,46,45,45,48,"broadsheet"
"1691",20,20,20,18,20,17,18,20,19,19,18,18,20,20,20,18,18,17,20,16,19,"broadsheet"
"1692",25,22,24,17,23,16,18,15,24,21,20,20,20,20,22,20,20,17,14,16,22,"broadsheet"
"1693",58,58,58,47,58,44,46,50,58,56,56,50,55,55,58,57,50,47,50,40,51,"broadsheet"
"1694",66,58,64,47,60,51,52,42,66,51,50,48,53,53,58,50,48,47,42,49,54,"broadsheet"
"1695",20,20,20,19,20,19,19,20,20,20,20,20,20,20,20,20,20,19,20,19,20,"broadsheet"
"1696",83,82,83,81,82,78,74,77,83,64,64,64,81,81,82,64,64,81,77,77,82,"broadsheet"
"1697",20,20,20,20,20,20,19,18,20,19,19,19,19,19,20,19,19,20,18,20,20,"broadsheet"
"1698",28,28,28,28,28,25,25,26,28,28,28,28,28,28,28,28,28,28,26,25,28,"broadsheet"
